ScrapeTimestamp,IndexCode,SYMBOL,NAME,LDCP,CURRENT,CHANGE,CHANGE (%),IDX WTG (%),IDX POINT,VOLUME,FREEFLOAT (M),MARKET CAP (M)
2026-06-24 14:47:15,KMIALLSHR,HCARXD,Honda Atlas Cars (Pakistan) Limited,241.33,240.45,-0.88,-0.36%,0.26%,-0.68,"635,606",143,"34,336"
2026-06-24 14:47:15,KSE100PR,HGFA,HBL Growth Fund,18.72,18.39,-0.33,-1.76%,0.09%,-0.93,"14,324",265,"4,879"
2026-06-24 14:47:15,ALLSHR,HIFA,HBL Investment Fund,5.98,5.94,-0.04,-0.67%,0.01%,-0.06,"80,692",284,"1,688"
2026-06-24 14:47:15,KMIALLSHR,HINO,Hinopak Motors Limited,443.03,441.27,-1.76,-0.40%,0.08%,-0.23,"18,531",25,"10,944"
2026-06-24 14:47:15,KMIALLSHR,HINOON,Highnoon Laboratories Limited,975.39,997.93,22.54,2.31%,0.40%,6.42,"44,859",53,"52,874"
2026-06-24 14:47:15,ALLSHR,HIRATNC,Hira Textile Mills Limited,6.53,6.66,0.13,1.99%,0.00%,0.06,"551,152",87,577
2026-06-24 14:47:15,PSXDIV20,HMB,Habib Metropolitan Bank Limited,113.20,114.84,1.64,1.45%,3.22%,38.09,"597,223",627,"72,035"
2026-06-24 14:47:15,KMIALLSHR,HPL,Hoechst Pakistan Limited,"4,011.86","4,015.00",3.14,0.08%,0.29%,0.16,"4,669",10,"38,724"
2026-06-24 14:47:15,KMIALLSHR,HRPL,Habib Rice Product Limited.,21.12,21.10,-0.02,-0.09%,0.01%,0.0,"162,082",40,844
2026-06-24 14:47:15,KMIALLSHR,HTL,Hi-Tech Lubricants Limited,44.00,44.02,0.02,0.05%,0.05%,0.01,"199,846",139,"6,128"
2026-06-24 14:47:15,MII30,HUBC,The Hub Power Company Limited,231.81,231.41,-0.4,-0.17%,7.58%,-3.07,"3,198,012",973,"225,131"
2026-06-24 14:47:15,ALLSHR,HUMNL,Hum Network Limited,11.12,11.07,-0.05,-0.45%,0.06%,-0.31,"3,846,674","1,134","12,553"
2026-06-24 14:47:15,ALLSHR,HWQSNC,Haseeb Waqas Sugar Mills Limited,19.93,19.73,-0.2,-1.00%,0.00%,-0.03,"139,816",32,639
2026-06-24 14:47:15,KMIALLSHR,IBFL,Ibrahim Fibres Limited,230.09,230.09,0.0,0.00%,0.54%,0.0,15,311,"71,445"
2026-06-24 14:47:15,KMIALLSHR,IBLHL,IBL HealthCare Limited,51.40,53.61,2.21,4.30%,0.04%,1.17,"598,848",99,"5,282"
2026-06-24 14:47:15,KMIALLSHR,ICCI,ICC Industries Limited,12.60,12.92,0.32,2.54%,0.00%,0.05,"13,922",30,388
2026-06-24 14:47:15,ALLSHR,ICIBL,Invest Capital Investment Bank Limited,4.41,4.39,-0.02,-0.45%,0.01%,-0.03,"522,971",285,"1,251"
2026-06-24 14:47:15,KMIALLSHR,ICL,Ittehad Chemicals Limted,151.26,150.98,-0.28,-0.18%,0.11%,-0.15,"30,484",100,"15,098"
2026-06-24 14:47:15,KMIALLSHR,IDRT,Idrees Textile Mills Limited,44.53,47.95,3.42,7.68%,0.01%,0.36,"315,928",20,952
2026-06-24 14:47:15,KMIALLSHR,IDSM,Ideal Spinning Mills Limited,71.06,74.51,3.45,4.86%,0.01%,0.18,"53,817",10,739
2026-06-24 14:47:15,ALLSHR,IGIHL,IGI Holdings Limited,283.67,280.26,-3.41,-1.20%,0.20%,-2.62,"234,159",143,"39,974"
2026-06-24 14:47:15,MII30,ILP,Interloop Limited,92.81,99.58,6.77,7.29%,0.94%,15.0,"9,687,570",280,"27,916"
2026-06-24 14:47:15,KMIALLSHR,IMAGE,Image Pakistan Limited,25.84,26.01,0.17,0.66%,0.05%,0.21,"239,068",230,"5,992"
2026-06-24 14:47:15,ALLSHR,IMS,Intermarket Securities Limited,20.20,20.66,0.46,2.28%,0.13%,3.2,"376,024","1,288","26,600"
2026-06-24 14:47:15,KSE100PR,INDU,Indus Motor Company Limited,"2,041.02","2,070.34",29.32,1.44%,0.56%,4.37,"16,131",14,"28,950"
2026-06-24 14:47:15,ACI,INIL,International Industries Limited,167.13,168.95,1.82,1.09%,1.81%,4.76,"126,639",81,"13,715"
2026-06-24 14:47:15,KMIALLSHR,INKL,International Knitwear Limited,111.38,100.26,-11.12,-9.98%,0.01%,-0.58,"112,006",10,970
2026-06-24 14:47:15,KMIALLSHR,IPAKXB,International Packaging Films Limited,34.78,35.00,0.22,0.63%,0.20%,0.87,"360,138",735,"25,732"
2026-06-24 14:47:15,KMIALLSHR,IREIT,Image Reit,8.12,8.11,-0.01,-0.12%,0.02%,-0.01,"619,650",276,"2,237"
2026-06-24 14:47:15,KMIALLSHR,ISIL,Ismail Industries Limited,"1,951.19","1,958.00",6.81,0.35%,0.99%,2.43,140,66,"129,927"
2026-06-24 14:47:15,ACI,ISL,International Steels Limited,85.21,88.43,3.22,3.78%,2.43%,21.6,"424,058",208,"18,416"
2026-06-24 14:47:15,KMIALLSHR,ITANZ,Itanz Technologies Limited,43.59,43.42,-0.17,-0.39%,0.04%,-0.1,"2,829,926",108,"4,682"
2026-06-24 14:47:15,KMIALLSHR,ITTEFAQ,Ittefaq Iron Industries Limited,8.80,8.65,-0.15,-1.70%,0.01%,-0.12,"1,901,678",144,"1,249"
2026-06-24 14:47:15,KMIALLSHR,JATM,J.A. Textile Mills Limited,30.47,33.52,3.05,10.01%,0.00%,0.21,"69,966",13,422
2026-06-24 14:47:15,KMIALLSHR,JDMT,Janana De Malucho Textile Mills Limited,122.00,123.70,1.7,1.39%,0.01%,0.06,"7,298",7,855
2026-06-24 14:47:15,KMIALLSHR,JDWS,JDW Sugar Mills Limited,934.80,929.58,-5.22,-0.56%,0.41%,-1.62,282,58,"53,708"
2026-06-24 14:47:15,ALLSHR,JSBL,JS Bank Limited,12.41,12.52,0.11,0.89%,0.13%,1.22,"212,568","2,051","25,674"
2026-06-24 14:47:15,ALLSHR,JSCL,Jahangir Siddiqui & Co. Ltd.,21.65,21.92,0.27,1.25%,0.10%,1.33,"511,493",916,"20,077"
2026-06-24 14:47:15,KMIALLSHR,JSML,Jauharabad Sugar Mills Limited,70.93,70.63,-0.3,-0.42%,0.02%,-0.06,"161,970",34,"2,410"
2026-06-24 14:47:15,KMIALLSHR,JUBSNC,Jubilee Spinning & Weaving Mills Ltd.,53.23,50.70,-2.53,-4.75%,0.01%,-0.44,754,32,"1,647"
2026-06-24 14:47:15,MII30,JVDC,Javedan Corporation Limited,142.32,144.51,2.19,1.54%,0.93%,3.3,"1,377,543",190,"27,519"
2026-06-24 14:47:15,PSXDIV20,KAPCO,Kot Addu Power Company Limited,28.26,28.28,0.02,0.07%,8.03%,4.7,"1,144,184","6,348","179,521"
2026-06-24 14:47:15,KMIALLSHR,KCL,Karam Ceramics Limited,142.87,135.38,-7.49,-5.24%,0.01%,-0.59,214,15,"1,970"
2026-06-24 14:47:15,MII30,KEL,K-Electric Limited,8.42,8.75,0.33,3.92%,0.81%,7.2,"112,892,122","2,762","24,163"
2026-06-24 14:47:15,KMIALLSHR,KHYT,Khyber Textile Mills Limited,"1,644.60","1,628.28",-16.32,-0.99%,0.02%,-0.11,263,1,"1,999"
2026-06-24 14:47:15,ALLSHR,KML,Kohinoor Mills Limited,9.91,10.68,0.77,7.77%,0.03%,2.11,"8,624,082",509,"5,437"
2026-06-24 14:47:15,KMIALLSHR,KOHC,Kohat Cement Company Limited,102.58,106.01,3.43,3.34%,0.74%,16.94,"982,854",919,"97,456"
2026-06-24 14:47:15,KMIALLSHR,KOHE,Kohinoor Energy Limited,17.62,17.44,-0.18,-1.02%,0.02%,-0.16,"757,133",169,"2,955"
2026-06-24 14:47:15,KMIALLSHR,KOHTM,Kohat Textile Mills Limited,158.27,174.10,15.83,10.00%,0.03%,1.77,"992,894",21,"3,621"
2026-06-24 14:47:15,ALLSHR,KOIL,Kohinoor Industries Limited,47.77,48.04,0.27,0.57%,0.01%,0.04,"195,279",30,"1,456"
2026-06-24 14:47:15,ALLSHR,KOSM,Kohinoor Spinning Mills Limited,6.58,6.69,0.11,1.67%,0.02%,0.33,"20,610,130",553,"3,699"
2026-06-24 14:47:15,KMIALLSHR,KPUS,Khairpur Sugar Mills Limited,"2,297.36","2,385.67",88.31,3.84%,0.29%,7.6,"8,899",16,"38,212"
2026-06-24 14:47:15,KMIALLSHR,KSBP,KSB Pumps Company Limited,200.26,201.95,1.69,0.84%,0.05%,0.28,"155,300",31,"6,240"
2026-06-24 14:47:15,KMIALLSHR,KSTMNC,Khalid Siraj Textile Mills Limited,11.92,13.11,1.19,9.98%,0.00%,0.07,"60,022",11,140
2026-06-24 14:47:15,KMIALLSHR,KTML,Kohinoor Textile Mills Limited,53.23,54.68,1.45,2.72%,0.56%,10.49,"953,610","1,346","73,626"
2026-06-24 14:47:15,KMIALLSHR,LCI,Lucky Core Industries Limited,230.83,235.74,4.91,2.13%,0.83%,12.18,"138,601",462,"108,864"
2026-06-24 14:47:15,KMIALLSHR,LEUL,Leather Up Limited,46.76,45.91,-0.85,-1.82%,0.00%,-0.03,"5,452",6,275
2026-06-24 14:47:15,KMIALLSHR,LIVEN,Liven Pharma Limited,38.73,40.10,1.37,3.54%,0.03%,0.83,"488,601",113,"4,533"
2026-06-24 14:47:15,KMIALLSHR,LOADS,Loads Limited,14.60,14.63,0.03,0.21%,0.04%,0.06,"3,282,577",371,"5,431"
2026-06-24 14:47:15,KMIALLSHR,LOTCHEM,Lotte Chemical Pakistan Limited,28.22,28.07,-0.15,-0.53%,0.32%,-1.22,"4,843,195","1,514","42,504"
2026-06-24 14:47:15,KMIALLSHR,LPGL,Leiner Pak Gelatine Limited,100.02,100.75,0.73,0.73%,0.01%,0.03,"14,574",8,756
2026-06-24 14:47:15,ALLSHR,LPL,Lalpir Power Limited,20.38,20.61,0.23,1.13%,0.03%,0.35,"355,188",280,"5,767"
2026-06-24 14:47:15,ALLSHR,LSECL,LSE Capital Limited.,5.44,5.51,0.07,1.29%,0.01%,0.15,"1,128,100",387,"2,132"
2026-06-24 14:47:15,ALLSHR,LSEVL,LSE Ventures Limited,10.47,10.55,0.08,0.76%,0.02%,0.17,"783,650",399,"4,212"
2026-06-24 14:47:15,MII30,LUCK,Lucky Cement Limited,457.47,467.75,10.28,2.25%,6.92%,35.7,"1,991,650",440,"205,576"
2026-06-24 14:47:15,KMIALLSHR,MACFL,MACPAC Films Limited,70.72,70.08,-0.64,-0.90%,0.03%,-0.2,"368,166",59,"4,156"
2026-06-24 14:47:15,KMIALLSHR,MACTER,Macter International Limited,276.69,276.17,-0.52,-0.19%,0.10%,-0.13,"10,140",46,"12,652"
2026-06-24 14:47:15,MII30,MARI,Mari Energies Limited,656.72,662.80,6.08,0.93%,5.36%,11.54,"407,381",240,"159,155"
2026-06-24 14:47:15,JSGBKTI,MCB,MCB Bank Limited,398.83,403.75,4.92,1.23%,13.47%,120.91,"682,750",434,"175,422"
2026-06-24 14:47:15,ALLSHR,MDTL,Media Times Limited,6.01,6.06,0.05,0.83%,0.01%,0.05,"1,069,347",179,"1,084"
2026-06-24 14:47:15,MII30,MEBL,Meezan Bank Limited,511.24,514.26,3.02,0.59%,7.80%,10.74,"1,044,374",450,"231,488"
2026-06-24 14:47:15,KMIALLSHR,MEHT,Mehmood Textile Mills Limited,240.11,245.19,5.08,2.12%,0.06%,0.82,"7,780",30,"7,356"
2026-06-24 14:47:15,KMIALLSHR,MERIT,Merit Packaging Limited,10.38,10.18,-0.2,-1.93%,0.02%,-0.21,"60,949",200,"2,036"
2026-06-24 14:47:15,KMIALLSHR,MFFL,Mitchells Fruit Farms Limited,188.94,186.79,-2.15,-1.14%,0.03%,-0.26,"126,488",23,"4,273"
2026-06-24 14:47:15,KMIALLSHR,MFL,Matco Foods Limited,45.03,45.44,0.41,0.91%,0.04%,0.27,"474,463",122,"5,562"
2026-06-24 14:47:15,KMIALLSHR,MIRKS,Mirpurkhas Sugar Mills Limited,36.81,36.38,-0.43,-1.17%,0.02%,-0.15,"59,202",67,"2,421"
2026-06-24 14:47:15,MII30,MLCF,Maple Leaf Cement Factory Limited,103.30,107.15,3.85,3.73%,1.70%,14.34,"27,194,838",471,"50,511"
2026-06-24 14:47:15,KMIALLSHR,MQTM,Maqbool Textile Mills Limited,21.50,22.49,0.99,4.61%,0.00%,0.1,"4,294",18,415
2026-06-24 14:47:15,KMIALLSHR,MRNS,Mehran Sugar Mills Limited,63.05,63.64,0.59,0.94%,0.04%,0.24,"39,890",75,"4,768"
2026-06-24 14:47:15,KMIALLSHR,MSCL,Metropolitan Steel Corporation Limited,28.10,28.81,0.71,2.53%,0.01%,0.12,"70,581",31,892
2026-06-24 14:47:15,MII30,MTL,Millat Tractors Limited,308.65,310.22,1.57,0.51%,1.88%,2.23,"440,165",180,"55,704"
2026-06-24 14:47:15,KMIALLSHR,MUBTNC,Mubarak Textile Mills Limited,3.85,3.85,-1.0,-20.62%,0.00%,0.0,0,5,21
2026-06-24 14:47:15,ACI,MUGHAL,Mughal Iron & Steel Industries Limited,84.21,86.49,2.28,2.71%,1.31%,8.43,"1,280,819",115,"9,927"
2026-06-24 14:47:15,KSE100PR,MUREB,Murree Brewery Company Limited,920.00,919.27,-0.73,-0.08%,0.20%,-0.09,"14,548",11,"10,172"
2026-06-24 14:47:15,KMIALLSHR,MWMP,Mandviwala Mauser Plastic Industries,66.96,67.23,0.27,0.40%,0.01%,0.04,"26,266",29,"1,933"
2026-06-24 14:47:15,ACI,NATF,National Foods Limited,377.70,382.20,4.5,1.19%,4.01%,11.56,"184,808",80,"30,467"
2026-06-24 14:47:15,KMIALLSHR,NATM,Nadeem Textile Mills Limited,84.49,84.49,0.0,0.00%,0.01%,0.0,0,21,"1,797"
2026-06-24 14:47:15,JSGBKTI,NBP,National Bank of Pakistan,200.18,201.73,1.55,0.77%,10.54%,59.67,"6,728,453",681,"137,302"
2026-06-24 14:47:15,ALLSHR,NCL,Nishat Chunian Limited,39.26,40.21,0.95,2.42%,0.05%,1.23,"1,618,087",240,"9,655"
2026-06-24 14:47:15,KMIALLSHR,NCMLNC,Nazir Cotton Mills Limited,13.30,13.48,0.18,1.35%,0.00%,0.02,"2,250",23,310
2026-06-24 14:47:15,ALLSHR,NCPL,Nishat Chunian Power Limited,64.12,64.12,0.0,0.00%,0.12%,0.0,"2,844,484",367,"23,554"
2026-06-24 14:47:15,KMIALLSHR,NESTLE,Nestle Pakistan Limited,"7,615.96","7,649.62",33.66,0.44%,2.64%,8.2,904,45,"346,907"
2026-06-24 14:47:15,KMIALLSHR,NETSOL,NetSol Technologies Limited,131.83,134.47,2.64,2.00%,0.09%,1.27,"395,269",90,"12,080"
2026-06-24 14:47:15,ALLSHR,NEXT,Next Capital Limited,12.72,13.59,0.87,6.84%,0.00%,0.27,"77,826",57,774
2026-06-24 14:47:15,ALLSHR,NICL,Nimir Industrial Chemicals Limited,228.66,231.03,2.37,1.04%,0.13%,1.41,"165,306",111,"25,550"
2026-06-24 14:47:15,MII30,NML,Nishat Mills Limited,154.38,159.20,4.82,3.12%,0.85%,6.03,"4,550,512",158,"25,189"
2026-06-24 14:47:15,KMIALLSHR,NONS,Noon Sugar Mills Limited,93.97,95.95,1.98,2.11%,0.01%,0.18,"15,334",17,"1,585"
2026-06-24 14:47:15,ALLSHR,NPL,Nishat Power Limited,73.89,74.14,0.25,0.34%,0.13%,0.48,"1,257,436",354,"26,252"
2026-06-24 14:47:15,KMIALLSHR,NRL,National Refinery Limited,368.07,365.16,-2.91,-0.79%,0.22%,-1.25,"841,308",80,"29,201"
2026-06-24 14:47:15,KMIALLSHR,NRSL,Nimir Resins Limited,34.93,35.00,0.07,0.20%,0.04%,0.05,"345,763",141,"4,946"
2026-06-24 14:47:15,KMIALLSHR,NSRM,The National Silk & Rayon Mills Limited,203.00,195.08,-7.92,-3.90%,0.02%,-0.66,"5,038",16,"3,034"
2026-06-24 14:47:15,ALLSHR,OBOY,Oilboy Energy Limited,19.79,19.22,-0.57,-2.88%,0.00%,-0.15,"3,560,343",50,961
2026-06-24 14:47:15,KMIALLSHR,OCTOPUS,Octopus Digital Limited,35.14,35.21,0.07,0.20%,0.04%,0.06,"383,227",157,"5,537"
2026-06-24 14:47:15,MII30,OGDC,Oil & Gas Development Company Limited,338.17,339.96,1.79,0.53%,7.39%,9.12,"3,779,720",645,"219,322"
2026-06-24 14:47:15,KMIALLSHR,OLPM,OLP Modaraba,24.50,24.75,0.25,1.02%,0.01%,0.06,"12,224",45,"1,123"
2026-06-24 14:47:15,KMIALLSHR,OML,Olympia Mills Limited,37.60,37.00,-0.6,-1.60%,0.00%,-0.04,"10,537",12,444
2026-06-24 14:47:15,KMIALLSHR,ORM,Orient Rental Mod,10.35,10.49,0.14,1.35%,0.01%,0.06,"94,442",75,787
2026-06-24 14:47:15,KMIALLSHR,OTSU,Otsuka Pakistan Limited,299.98,301.65,1.67,0.56%,0.03%,0.11,"4,220",12,"3,650"
2026-06-24 14:47:15,ALLSHR,PABC,Pakistan Aluminium Beverage Cans Limited,113.02,115.90,2.88,2.55%,0.21%,5.61,"290,680",361,"41,852"
2026-06-24 14:47:15,ALLSHR,PACE,Pace (Pakistan) Limited,11.29,11.30,0.01,0.09%,0.02%,0.02,"6,159,742",310,"3,501"
2026-06-24 14:47:15,MII30,PAEL,Pak Elektron Limited,43.47,44.49,1.02,2.35%,0.76%,4.09,"31,348,609",508,"22,601"
2026-06-24 14:47:15,KMIALLSHR,PAKD,Pak Datacom Limited,134.60,132.16,-2.44,-1.81%,0.01%,-0.16,"58,266",12,"1,567"
2026-06-24 14:47:15,KMIALLSHR,PAKOXY,Pakistan Oxygen Limited,288.83,287.55,-1.28,-0.44%,0.19%,-0.6,"21,764",87,"25,053"
2026-06-24 14:47:15,KMIALLSHR,PAKQATAR,Pak Qatar Family Takaful Limited,22.03,21.83,-0.2,-0.91%,0.04%,-0.25,"1,969,612",231,"5,036"
2026-06-24 14:47:15,ALLSHR,PAKRI,Pakistan Reinsurance Company Limited,16.91,16.83,-0.08,-0.47%,0.08%,-0.39,"2,514,557",900,"15,147"
2026-06-24 14:47:15,KSE100PR,PAKT,Pakistan Tobacco Company Limited,"1,437.18","1,420.25",-16.93,-1.18%,0.35%,-2.28,"5,682",13,"17,919"
2026-06-24 14:47:15,ALLSHR,PASLNC,Pervez Ahmed Consultancy Services Ltd.,2.69,2.72,0.03,1.12%,0.00%,0.03,"257,213",187,507
2026-06-24 14:47:15,ALLSHR,PASMNC,Paramount Spinning Mills Limited,10.26,11.00,0.74,7.21%,0.00%,0.07,"538,628",17,191
2026-06-24 14:47:15,ALLSHR,PCAL,Pakistan Cables Limited,166.00,170.20,4.2,2.53%,0.05%,1.23,"89,371",54,"9,269"
2026-06-24 14:47:15,KSE100PR,PGLC,Pak-Gulf Leasing Company Limited,14.65,14.53,-0.12,-0.82%,0.00%,-0.01,"15,392",10,144
2026-06-24 14:47:15,ALLSHR,PIAHCLA,PIA Holding Company Limited,27.49,29.41,1.92,6.98%,0.76%,54.21,"21,872,379","5,234","153,925"
2026-06-24 14:47:15,KMIALLSHR,PIBTL,Pakistan International Bulk Terminal,17.70,18.64,0.94,5.31%,0.25%,9.02,"73,295,107","1,786","33,293"
2026-06-24 14:47:15,KMIALLSHR,PICT,Pakistan International Container,38.84,39.06,0.22,0.57%,0.03%,0.13,"175,342",109,"4,264"
2026-06-24 14:47:15,ALLSHR,PILNC,PICIC Insurance Limited,5.24,5.29,0.05,0.95%,0.00%,0.01,"68,223",35,185
2026-06-24 14:47:15,KMIALLSHR,PIM,Popular Islamic Modaraba,23.54,22.28,-1.26,-5.35%,0.00%,-0.14,"1,939",20,446
2026-06-24 14:47:15,ALLSHR,PINL,Premier Insurance Limited,9.50,9.32,-0.18,-1.90%,0.00%,-0.05,"56,322",51,471
2026-06-24 14:47:15,KMIALLSHR,PIOC,Pioneer Cement Limited,270.00,273.85,3.85,1.43%,0.47%,4.7,"326,636",227,"62,205"
2026-06-24 14:47:15,ALLSHR,PKGP,Pakgen Power Limited,46.85,43.13,-3.72,-7.94%,0.08%,-7.47,"597,859",372,"16,048"
2026-06-24 14:47:15,KMIALLSHR,PKGS,Packages Limited,786.55,789.78,3.23,0.41%,0.54%,1.55,"5,522",89,"70,590"
2026-06-24 14:47:15,KMIALLSHR,PMRS,The Premier Sugar Mills,629.99,692.99,63.0,10.00%,0.02%,1.27,"11,990",4,"2,599"
2026-06-24 14:47:15,PSXDIV20,POL,Pakistan Oilfields Limited,689.72,691.99,2.27,0.33%,6.42%,17.45,"183,372",208,"143,654"
2026-06-24 14:47:15,KMIALLSHR,POML,Punjab Oil Mills Limited,163.54,167.87,4.33,2.65%,0.01%,0.18,"6,707",8,"1,303"
2026-06-24 14:47:15,KMIALLSHR,POWER,Power Cement Limited,23.03,23.30,0.27,1.17%,0.23%,1.87,"1,801,949","1,291","30,069"
2026-06-24 14:47:15,MII30,PPL,Pakistan Petroleum Limited,244.32,247.98,3.66,1.50%,5.59%,19.36,"4,102,051",669,"166,015"
2026-06-24 14:47:15,KMIALLSHR,PPP,Pakistan Paper Products Limited,135.03,134.07,-0.96,-0.71%,0.01%,-0.04,"4,701",8,"1,073"
2026-06-24 14:47:15,KMIALLSHR,PQGTL,Pak Qatar General Takaful Limited,15.60,15.49,-0.11,-0.70%,0.01%,-0.06,"1,262,568",101,"1,566"
2026-06-24 14:47:15,KMIALLSHR,PREMA,At-Tahur Limited,35.15,36.02,0.87,2.48%,0.06%,1.02,"5,228,508",219,"7,875"
2026-06-24 14:47:15,KMIALLSHR,PRL,Pakistan Refinery Limited,35.43,35.29,-0.14,-0.39%,0.17%,-0.47,"5,045,907",630,"22,233"
2026-06-24 14:47:15,KMIALLSHR,PSEL,Pakistan Services Limited,918.40,915.49,-2.91,-0.32%,0.23%,-0.51,145,33,"29,776"
2026-06-24 14:47:15,MII30,PSO,Pakistan State Oil Company Limited,351.92,350.91,-1.01,-0.29%,2.77%,-1.87,"2,737,048",235,"82,371"
2026-06-24 14:47:15,ALLSHR,PSX,Pakistan Stock Exchange Limited,49.24,49.72,0.48,0.98%,0.20%,2.08,"1,881,724",801,"39,849"
2026-06-24 14:47:15,KMIALLSHR,PSYL,Pakistan Synthetics Limited,137.80,137.80,0.0,0.00%,0.15%,0.0,105,139,"19,113"
2026-06-24 14:47:15,JSMFI,PTC,Pakistan Telecommunication Company Ltd,65.35,66.14,0.79,1.21%,5.63%,29.09,"4,563,047",777,"51,397"
2026-06-24 14:47:15,KMIALLSHR,PTL,Panther Tyres Ltd.,54.01,56.35,2.34,4.33%,0.07%,2.11,"540,751",168,"9,467"
2026-06-24 14:47:15,KMIALLSHR,QTECH,Quantum Data Technologies Limited,45.22,47.18,1.96,4.33%,0.04%,1.28,"4,509,973",122,"5,736"
2026-06-24 14:47:15,KMIALLSHR,QUETNC,Quetta Textile Mills Limited,15.48,15.16,-0.32,-2.07%,0.00%,-0.02,"3,830",13,197
2026-06-24 14:47:15,KMIALLSHR,QUICE,Quice Food Industries Limited,33.86,34.73,0.87,2.57%,0.03%,0.46,"2,343,630",98,"3,420"
2026-06-24 14:47:15,KMIALLSHR,RCML,Reliance Cotton Spinning Mills Limited,400.22,400.22,2.23,0.56%,0.03%,0.0,0,11,"4,263"
2026-06-24 14:47:15,KMIALLSHR,REDCO,Redco Textiles Limited,30.57,30.05,-0.52,-1.70%,0.01%,-0.14,"2,209",49,"1,481"
2026-06-24 14:47:15,KMIALLSHR,REWM,Reliance Weaving Mills Limited,171.39,171.39,0.0,0.00%,0.04%,0.0,108,31,"5,281"
2026-06-24 14:47:15,ALLSHR,RICL,Reliance Insurance Company Limited,11.44,11.50,0.06,0.52%,0.01%,0.04,"68,671",131,"1,502"
2026-06-24 14:47:15,KMIALLSHR,RMPL,Rafhan Maize Products Company Limited,"9,516.09","9,506.37",-9.72,-0.10%,0.67%,-0.48,16,9,"87,805"
2026-06-24 14:47:15,KMIALLSHR,RPL,Roshan Packages Limited,16.44,16.65,0.21,1.28%,0.02%,0.16,"338,237",142,"2,363"
2026-06-24 14:47:15,KMIALLSHR,RUBYNC,Ruby Textile Mills Limited,17.10,16.89,-0.21,-1.23%,0.01%,-0.06,"7,078",52,882
2026-06-24 14:47:15,KMIALLSHR,RUPL,Rupali Polyester Limited,28.00,28.30,0.3,1.07%,0.01%,0.05,"1,171",34,964
2026-06-24 14:47:15,ALLSHR,SAIF,Saif Textile Mills Limited,43.11,44.42,1.31,3.04%,0.01%,0.19,"269,663",26,"1,173"
2026-06-24 14:47:15,KMIALLSHR,SANSM,Sanghar Sugar Mills Limited,120.02,120.02,0.0,0.00%,0.01%,0.0,80,12,"1,434"
2026-06-24 14:47:15,KMIALLSHR,SAPT,Sapphire Textile Mills Limited,"1,422.44","1,460.00",37.56,2.64%,0.24%,4.38,284,22,"31,667"
2026-06-24 14:47:15,KMIALLSHR,SARC,Sardar Chemical Industries Limited,70.06,77.07,7.01,10.01%,0.00%,0.23,"113,187",6,462
2026-06-24 14:47:15,KMIALLSHR,SASML,Sindh Abadgars Sugar Mills Limited,383.90,379.47,-4.43,-1.15%,0.03%,-0.25,345,10,"3,956"
2026-06-24 14:47:15,MII30,SAZEW,Sazgar Engineering Works Limited,"2,088.70","2,077.43",-11.27,-0.54%,1.48%,-1.88,"202,714",21,"43,950"
2026-06-24 14:47:15,ALLSHR,SBL,Samba Bank Limited,9.58,9.77,0.19,1.98%,0.05%,1.03,"7,103,854","1,008","9,850"
2026-06-24 14:47:15,KSE100PR,SCBPL,Standard Chartered Bank (Pak) Ltd,67.31,66.45,-0.86,-1.28%,0.25%,-1.77,"39,758",194,"12,863"
2026-06-24 14:47:15,KMIALLSHR,SCL,Shield Corporation Limited,765.09,765.09,-0.41,-0.05%,0.02%,0.0,0,4,"2,984"
2026-06-24 14:47:15,MII30,SEARL,The Searle Company Limited,93.32,95.49,2.17,2.33%,0.95%,5.04,"4,839,610",294,"28,084"
2026-06-24 14:47:15,KMIALLSHR,SEL,Sitara Energy Limited,31.09,30.73,-0.36,-1.16%,0.00%,-0.04,"28,108",19,587
2026-06-24 14:47:15,KMIALLSHR,SERT,Service Industries Textiles Limited,39.70,39.21,-0.49,-1.23%,0.00%,-0.04,"55,371",14,541
2026-06-24 14:47:15,KMIALLSHR,SGABLNC,SG.Allied Businesses Limited,126.00,126.00,0.0,0.00%,0.01%,0.0,0,15,"1,890"
2026-06-24 14:47:15,KMIALLSHR,SGF,Service GlobalFootwear Limited,122.03,126.30,4.27,3.50%,0.20%,4.74,"1,417,214",206,"26,077"
2026-06-24 14:47:15,KMIALLSHR,SGPL,S.G. Power Limited,60.21,66.23,6.02,10.00%,0.01%,0.58,"4,070,983",18,"1,181"
2026-06-24 14:47:15,KMIALLSHR,SHCM,Shadman Cotton Mills Limited,49.33,49.33,0.0,0.00%,0.01%,0.0,390,18,870
2026-06-24 14:47:15,KMIALLSHR,SHDT,Shadab Textile Mills Limited,61.83,68.01,6.18,10.00%,0.01%,0.76,"193,084",23,"1,554"
2026-06-24 14:47:15,KMIALLSHR,SHFA,Shifa International Hospitals Limited,510.04,520.98,10.94,2.15%,0.25%,3.72,"28,198",63,"32,933"
2026-06-24 14:47:15,KMIALLSHR,SHSML,Shahmurad Sugar Mills Limited,380.06,380.19,0.13,0.03%,0.06%,0.01,"111,312",21,"8,029"
2026-06-24 14:47:15,KMIALLSHR,SIEM,Siemens (Pakistan) Engineering,"1,559.57","1,545.02",-14.55,-0.93%,0.10%,-0.64,328,8,"12,742"
2026-06-24 14:47:15,KMIALLSHR,SINDM,Sindh Modaraba,22.87,22.62,-0.25,-1.09%,0.01%,-0.06,"2,117",45,"1,018"
